Gene_stable_ID	CHR
ENSG00000185246	14
ENSG00000224188	13
ENSG00000237001	13
ENSG00000281167	13
ENSG00000229246	13
ENSG00000160185	21
ENSG00000227784	13
ENSG00000088451	13
ENSG00000207240	18
ENSG00000134757	18
ENSG00000237083	9
ENSG00000256968	9
ENSG00000274631	X
ENSG00000157502	X
ENSG00000122692	9
ENSG00000230079	X
ENSG00000147127	X
ENSG00000226209	10
ENSG00000266521	18
ENSG00000225948	10
ENSG00000264859	18
ENSG00000225418	10
ENSG00000203414	10
ENSG00000178473	10
ENSG00000259985	18
ENSG00000259002	14
ENSG00000229751	10
ENSG00000200472	18
ENSG00000263772	18
ENSG00000257891	14
ENSG00000086475	10
ENSG00000118271	18
ENSG00000280223	X
ENSG00000258791	14
ENSG00000235729	X
ENSG00000236747	X
ENSG00000231694	X
ENSG00000232549	X
ENSG00000230788	X
ENSG00000229080	9
ENSG00000129675	X
ENSG00000120217	9
ENSG00000232881	13
ENSG00000268858	20
ENSG00000226670	13
ENSG00000257504	14
ENSG00000170558	18
ENSG00000231078	20
ENSG00000225801	13
ENSG00000259012	14
ENSG00000149657	20
ENSG00000258841	14
ENSG00000102755	13
ENSG00000258616	14
ENSG00000198894	14
ENSG00000123240	10
ENSG00000271400	X
ENSG00000271826	X
ENSG00000280683	9
ENSG00000237414	9
ENSG00000224854	9
ENSG00000223568	9
ENSG00000272866	9
ENSG00000226376	9
ENSG00000099810	9
ENSG00000101901	X
ENSG00000225622	20
ENSG00000087495	20
ENSG00000259969	14
ENSG00000255002	14
ENSG00000268295	14
ENSG00000259149	14
ENSG00000277763	14
ENSG00000258820	14
ENSG00000252619	21
ENSG00000258934	14
ENSG00000160188	21
ENSG00000259007	14
ENSG00000011114	14
ENSG00000160190	21
ENSG00000277801	14
ENSG00000258633	14
ENSG00000244053	14
ENSG00000259048	14
ENSG00000213315	14
ENSG00000120235	9
ENSG00000259126	14
ENSG00000239930	21
ENSG00000264801	9
ENSG00000229402	14
ENSG00000231867	21
ENSG00000228739	9
ENSG00000231509	9
ENSG00000235772	21
ENSG00000087302	14
ENSG00000270639	9
ENSG00000233906	9
ENSG00000225431	21
ENSG00000261696	9
ENSG00000235023	21
ENSG00000236739	9
ENSG00000232000	9
ENSG00000160191	21
ENSG00000225693	9
ENSG00000274578	18
ENSG00000174482	9
ENSG00000266905	18
ENSG00000280335	18
ENSG00000067082	10
ENSG00000264269	18
ENSG00000263849	18
ENSG00000265128	18
ENSG00000266696	18
ENSG00000263895	18
ENSG00000270683	9
ENSG00000224488	9
ENSG00000264971	18
ENSG00000244213	9
ENSG00000230365	9
ENSG00000215472	18
ENSG00000232946	9
ENSG00000230581	9
ENSG00000164985	9
ENSG00000274727	20
ENSG00000229672	10
ENSG00000276603	20
ENSG00000125510	20
ENSG00000279175	22
ENSG00000248466	4
ENSG00000248399	4
ENSG00000234175	10
ENSG00000100360	22
ENSG00000151631	10
ENSG00000145247	4
ENSG00000134460	10
ENSG00000197176	14
ENSG00000263916	18
ENSG00000129534	14
ENSG00000265496	18
ENSG00000202093	18
ENSG00000206602	18
ENSG00000271982	18
ENSG00000265182	18
ENSG00000264464	18
ENSG00000101670	18
ENSG00000261035	20
ENSG00000171700	20
ENSG00000214015	10
ENSG00000165629	10
ENSG00000101400	20
ENSG00000268391	4
ENSG00000280383	22
ENSG00000251642	4
ENSG00000259148	14
ENSG00000258920	14
ENSG00000163694	4
ENSG00000275198	14
ENSG00000100311	22
ENSG00000258949	14
ENSG00000203880	20
ENSG00000151320	14
ENSG00000141627	18
ENSG00000278171	20
ENSG00000232852	20
ENSG00000171703	20
ENSG00000137074	9
ENSG00000186732	22
ENSG00000236420	10
ENSG00000228353	10
ENSG00000235838	10
ENSG00000224382	10
ENSG00000224251	10
ENSG00000231110	X
ENSG00000102245	X
ENSG00000065665	10
ENSG00000267717	18
ENSG00000207154	18
ENSG00000176624	18
ENSG00000273353	22
ENSG00000273243	22
ENSG00000206028	22
ENSG00000178597	4
ENSG00000225469	X
ENSG00000237584	X
ENSG00000230899	X
ENSG00000267013	18
ENSG00000248608	4
ENSG00000251630	4
ENSG00000159873	22
ENSG00000249863	4
ENSG00000102239	X
ENSG00000252437	18
ENSG00000181826	4
ENSG00000198881	X
ENSG00000258752	14
ENSG00000230399	X
ENSG00000258975	14
ENSG00000226929	X
ENSG00000258532	14
ENSG00000270709	X
ENSG00000235274	X
ENSG00000139874	14
ENSG00000129682	X
ENSG00000249045	4
ENSG00000242640	4
ENSG00000279464	4
ENSG00000251501	4
ENSG00000197119	14
ENSG00000261490	4
ENSG00000280015	4
ENSG00000251080	4
ENSG00000249079	4
ENSG00000135605	4
ENSG00000196628	18
ENSG00000138964	22
ENSG00000225263	13
ENSG00000234712	X
ENSG00000229322	X
ENSG00000237828	X
ENSG00000184675	X
ENSG00000189326	X
ENSG00000134882	13
ENSG00000235219	X
ENSG00000258788	14
ENSG00000156925	X
ENSG00000278342	14
ENSG00000258762	14
ENSG00000259035	14
ENSG00000223995	X
ENSG00000270397	X
ENSG00000235975	X
ENSG00000232496	X
ENSG00000257644	14
ENSG00000232042	X
ENSG00000270916	X
ENSG00000157796	4
ENSG00000227814	X
ENSG00000230121	10
ENSG00000198573	X
ENSG00000234170	10
ENSG00000100629	14
ENSG00000189108	X
ENSG00000130700	20
ENSG00000223784	10
ENSG00000270771	X
ENSG00000176970	X
ENSG00000187134	10
ENSG00000203923	X
ENSG00000203971	20
ENSG00000196700	20
ENSG00000268883	X
ENSG00000165509	X
ENSG00000129988	20
ENSG00000224856	22
ENSG00000182257	22
ENSG00000250625	X
ENSG00000235254	X
ENSG00000133119	13
ENSG00000198022	X
ENSG00000231093	X
ENSG00000198792	22
ENSG00000232177	X
ENSG00000183171	X
ENSG00000224539	X
ENSG00000232160	X
ENSG00000233861	X
ENSG00000185903	X
ENSG00000235329	X
ENSG00000276380	X
ENSG00000196227	20
ENSG00000273877	X
ENSG00000171116	X
ENSG00000182712	X
ENSG00000223516	X
ENSG00000225689	X
ENSG00000231326	10
ENSG00000270646	X
ENSG00000080839	20
ENSG00000228042	X
ENSG00000101883	X
ENSG00000235281	10
ENSG00000224773	X
ENSG00000226064	X
ENSG00000237540	10
ENSG00000235730	X
ENSG00000230096	10
ENSG00000198021	X
ENSG00000197889	10
ENSG00000243388	14
ENSG00000229562	X
ENSG00000156009	X
ENSG00000119707	14
ENSG00000234752	10
ENSG00000229919	10
ENSG00000271046	10
ENSG00000187823	X
ENSG00000227881	X
ENSG00000271660	X
ENSG00000233574	22
ENSG00000100290	22
ENSG00000010404	X
ENSG00000248254	4
ENSG00000250340	4
ENSG00000002587	4
ENSG00000151655	10
ENSG00000251296	4
ENSG00000250312	4
ENSG00000278890	22
ENSG00000261202	22
ENSG00000100271	22
ENSG00000174130	4
ENSG00000235550	13
ENSG00000251635	4
ENSG00000080166	13
ENSG00000250190	4
ENSG00000272050	20
ENSG00000237371	20
ENSG00000124209	20
ENSG00000248336	4
ENSG00000248515	4
ENSG00000269848	4
ENSG00000249064	4
ENSG00000154277	4
ENSG00000279585	X
ENSG00000270413	X
ENSG00000224548	X
ENSG00000278803	X
ENSG00000234696	X
ENSG00000280213	20
ENSG00000270251	X
ENSG00000275285	20
ENSG00000237208	X
ENSG00000230568	20
ENSG00000228517	X
ENSG00000274579	X
ENSG00000124205	20
ENSG00000213924	X
ENSG00000182195	X
ENSG00000224630	X
ENSG00000214827	X
ENSG00000164989	9
ENSG00000235111	22
ENSG00000235539	X
ENSG00000231600	X
ENSG00000128408	22
ENSG00000226861	10
ENSG00000011677	X
ENSG00000236892	10
ENSG00000228636	10
ENSG00000231298	10
ENSG00000152192	13
ENSG00000125304	13
ENSG00000241489	X
ENSG00000170525	10
ENSG00000213423	X
ENSG00000100083	22
ENSG00000224931	X
ENSG00000237741	X
ENSG00000185247	X
ENSG00000226094	20
ENSG00000233686	20
ENSG00000225129	20
ENSG00000277486	X
ENSG00000102195	X
ENSG00000101413	20
ENSG00000269911	X
ENSG00000274601	X
ENSG00000242186	X
ENSG00000233554	9
ENSG00000228833	X
ENSG00000183981	X
ENSG00000009694	X
ENSG00000254261	9
ENSG00000229834	9
ENSG00000236796	9
ENSG00000228292	9
ENSG00000147854	9
ENSG00000196132	20
ENSG00000258275	14
ENSG00000275569	14
ENSG00000258913	14
ENSG00000259082	14
ENSG00000133958	14
ENSG00000139737	13
ENSG00000166049	X
ENSG00000277608	9
ENSG00000248685	4
ENSG00000270372	9
ENSG00000220105	9
ENSG00000269957	9
ENSG00000263327	4
ENSG00000235148	9
ENSG00000273812	20
ENSG00000229057	9
ENSG00000276759	9
ENSG00000182223	4
ENSG00000147255	X
ENSG00000213742	20
ENSG00000266446	9
ENSG00000227443	9
ENSG00000230276	9
ENSG00000229835	9
ENSG00000249235	4
ENSG00000107295	9
ENSG00000250541	4
ENSG00000242197	4
ENSG00000230352	20
ENSG00000130706	20
ENSG00000109184	4
ENSG00000213954	9
ENSG00000229060	9
ENSG00000233816	9
ENSG00000258885	9
ENSG00000226626	9
ENSG00000214042	9
ENSG00000228307	9
ENSG00000233278	9
ENSG00000236156	9
ENSG00000231967	9
ENSG00000153714	9
ENSG00000224648	9
ENSG00000276963	9
ENSG00000224549	9
ENSG00000232920	9
ENSG00000234829	9
ENSG00000233367	9
ENSG00000215221	9
ENSG00000231376	9
ENSG00000229611	9
ENSG00000232138	9
ENSG00000225472	9
ENSG00000215441	9
ENSG00000237691	9
ENSG00000231195	9
ENSG00000025293	20
ENSG00000260390	9
ENSG00000260100	9
ENSG00000264545	9
ENSG00000230097	9
ENSG00000224603	9
ENSG00000277646	9
ENSG00000238271	9
ENSG00000231454	9
ENSG00000231381	9
ENSG00000223807	9
ENSG00000230867	9
ENSG00000237437	9
ENSG00000232060	9
ENSG00000250850	9
ENSG00000187988	9
ENSG00000227924	9
ENSG00000277340	9
ENSG00000139971	14
ENSG00000212952	9
ENSG00000137075	9
ENSG00000258798	14
ENSG00000258875	14
ENSG00000258749	14
ENSG00000070367	14
ENSG00000226705	10
ENSG00000107537	10
ENSG00000232041	13
ENSG00000280216	22
ENSG00000223377	X
ENSG00000273387	22
ENSG00000241418	X
ENSG00000226414	X
ENSG00000226741	22
ENSG00000232183	X
ENSG00000229269	X
ENSG00000182957	13
ENSG00000224732	X
ENSG00000238039	X
ENSG00000225110	X
ENSG00000231929	X
ENSG00000100097	22
ENSG00000197021	X
ENSG00000227282	20
ENSG00000236495	10
ENSG00000234274	20
ENSG00000086102	9
ENSG00000226332	20
ENSG00000234104	20
ENSG00000134453	10
ENSG00000270793	20
ENSG00000225803	20
ENSG00000131067	20
ENSG00000249887	4
ENSG00000213857	22
ENSG00000280927	4
ENSG00000130943	22
ENSG00000276507	4
ENSG00000248184	4
ENSG00000229275	22
ENSG00000258506	14
ENSG00000236611	22
ENSG00000250892	4
ENSG00000258729	14
ENSG00000249025	4
ENSG00000187581	14
ENSG00000249453	4
ENSG00000100124	22
ENSG00000249216	4
ENSG00000165775	X
ENSG00000248281	4
ENSG00000100811	14
ENSG00000240152	4
ENSG00000185619	4
ENSG00000235410	10
ENSG00000235763	10
ENSG00000165609	10
ENSG00000227779	X
ENSG00000241769	X
ENSG00000258608	14
ENSG00000258792	14
ENSG00000204117	20
ENSG00000258519	14
ENSG00000130590	20
ENSG00000214903	14
ENSG00000259088	14
ENSG00000258766	14
ENSG00000214925	X
ENSG00000119720	14
ENSG00000225731	21
ENSG00000237864	21
ENSG00000197620	X
ENSG00000225637	21
ENSG00000233347	20
ENSG00000142178	21
ENSG00000221116	20
ENSG00000271798	20
ENSG00000212498	20
ENSG00000229686	20
ENSG00000226572	20
ENSG00000202380	20
ENSG00000252096	20
ENSG00000207380	20
ENSG00000263755	20
ENSG00000278159	20
ENSG00000212247	20
ENSG00000239923	20
ENSG00000199570	20
ENSG00000199803	20
ENSG00000201180	20
ENSG00000222500	20
ENSG00000212165	20
ENSG00000278213	9
ENSG00000202260	20
ENSG00000251955	20
ENSG00000200494	20
ENSG00000240584	20
ENSG00000243702	20
ENSG00000188660	21
ENSG00000221806	20
ENSG00000252422	20
ENSG00000232827	9
ENSG00000278525	20
ENSG00000238833	20
ENSG00000278410	20
ENSG00000212536	20
ENSG00000229146	9
ENSG00000222281	20
ENSG00000207355	20
ENSG00000185186	21
ENSG00000214020	9
ENSG00000242348	20
ENSG00000275649	9
ENSG00000201348	20
ENSG00000264879	20
ENSG00000202414	20
ENSG00000223128	20
ENSG00000151468	10
ENSG00000251883	20
ENSG00000201527	20
ENSG00000223975	21
ENSG00000200231	20
ENSG00000212134	20
ENSG00000160207	21
ENSG00000275305	20
ENSG00000265137	20
ENSG00000252649	20
ENSG00000227009	22
ENSG00000242236	20
ENSG00000273745	20
ENSG00000264616	20
ENSG00000200325	20
ENSG00000199676	20
ENSG00000201151	20
ENSG00000201811	20
ENSG00000201221	20
ENSG00000100300	22
ENSG00000207053	20
ENSG00000231976	10
ENSG00000258407	14
ENSG00000206801	20
ENSG00000200208	20
ENSG00000258394	14
ENSG00000240474	20
ENSG00000201498	20
ENSG00000258424	14
ENSG00000207997	20
ENSG00000206582	20
ENSG00000264767	20
ENSG00000229664	10
ENSG00000275337	20
ENSG00000205476	14
ENSG00000264901	20
ENSG00000239539	10
ENSG00000238452	20
ENSG00000252540	20
ENSG00000252467	20
ENSG00000206959	20
ENSG00000165623	10
ENSG00000248176	4
ENSG00000252654	20
ENSG00000199490	20
ENSG00000252021	20
ENSG00000251624	4
ENSG00000277034	20
ENSG00000080503	9
ENSG00000225091	20
ENSG00000261761	4
ENSG00000201512	20
ENSG00000200354	20
ENSG00000214326	21
ENSG00000206710	20
ENSG00000234289	21
ENSG00000202186	20
ENSG00000222118	20
ENSG00000252091	20
ENSG00000278433	21
ENSG00000266761	20
ENSG00000248133	4
ENSG00000207158	20
ENSG00000238468	20
ENSG00000239983	4
ENSG00000252089	20
ENSG00000266666	20
ENSG00000151657	10
ENSG00000199218	20
ENSG00000250863	4
ENSG00000160221	21
ENSG00000276031	20
ENSG00000238777	20
ENSG00000252064	20
ENSG00000199683	20
ENSG00000207802	20
ENSG00000266140	20
ENSG00000265617	20
ENSG00000223190	20
ENSG00000199017	20
ENSG00000263453	20
ENSG00000275250	4
ENSG00000222874	20
ENSG00000280434	22
ENSG00000249936	4
ENSG00000207554	20
ENSG00000241821	20
ENSG00000226142	22
ENSG00000269103	20
ENSG00000198681	X
ENSG00000274034	20
ENSG00000163288	4
ENSG00000211656	22
ENSG00000201742	20
ENSG00000275958	20
ENSG00000199805	20
ENSG00000223726	22
ENSG00000216195	20
ENSG00000275842	20
ENSG00000196406	X
ENSG00000230769	22
ENSG00000216141	20
ENSG00000212939	22
ENSG00000124232	20
ENSG00000278869	22
ENSG00000230130	X
ENSG00000235598	X
ENSG00000133135	X
ENSG00000248550	14
ENSG00000185133	22
ENSG00000250137	4
ENSG00000250254	4
ENSG00000250425	4
ENSG00000228330	10
ENSG00000213771	10
ENSG00000269993	X
ENSG00000223940	X
ENSG00000145244	4
ENSG00000234748	X
ENSG00000270234	10
ENSG00000080823	14
ENSG00000214930	X
ENSG00000226388	X
ENSG00000134461	10
ENSG00000102243	X
ENSG00000231686	X
ENSG00000214897	X
ENSG00000225660	X
ENSG00000176289	X
ENSG00000155495	X
ENSG00000124145	20
ENSG00000182508	X
ENSG00000275894	20
ENSG00000185010	X
ENSG00000204070	20
ENSG00000151461	10
ENSG00000237604	21
ENSG00000232124	21
ENSG00000160223	21
ENSG00000254806	20
ENSG00000278158	21
ENSG00000228717	X
ENSG00000275799	21
ENSG00000215054	X
ENSG00000124251	20
ENSG00000227183	X
ENSG00000142182	21
ENSG00000183631	X
ENSG00000224314	X
ENSG00000271211	X
ENSG00000235699	X
ENSG00000232880	20
ENSG00000273555	20
ENSG00000254620	20
ENSG00000155966	X
ENSG00000268941	20
ENSG00000124222	20
ENSG00000134470	10
ENSG00000232010	21
ENSG00000160224	21
ENSG00000266505	13
ENSG00000231665	13
ENSG00000235625	13
ENSG00000228295	13
ENSG00000188811	13
ENSG00000141959	21
ENSG00000102409	X
ENSG00000121892	4
ENSG00000277448	13
ENSG00000198157	X
ENSG00000260962	13
ENSG00000102837	13
ENSG00000214051	13
ENSG00000228473	13
ENSG00000214266	13
ENSG00000230584	13
ENSG00000244615	13
ENSG00000204919	13
ENSG00000223880	13
ENSG00000237439	22
ENSG00000065150	13
ENSG00000230319	22
ENSG00000235246	22
ENSG00000273287	22
ENSG00000236272	22
ENSG00000279933	22
ENSG00000236079	22
ENSG00000213652	X
ENSG00000237387	22
ENSG00000211666	22
ENSG00000129680	X
ENSG00000187012	22
ENSG00000280445	22
ENSG00000213231	14
ENSG00000279914	22
ENSG00000213923	22
ENSG00000196663	14
ENSG00000204086	X
ENSG00000198889	X
ENSG00000213526	X
ENSG00000279587	X
ENSG00000230823	X
ENSG00000234288	X
ENSG00000182890	X
ENSG00000241728	21
ENSG00000101928	X
ENSG00000160226	21
ENSG00000251385	4
ENSG00000250597	4
ENSG00000251516	4
ENSG00000250568	4
ENSG00000234592	X
ENSG00000234785	X
ENSG00000277215	X
ENSG00000134852	4
ENSG00000229487	X
ENSG00000133138	X
ENSG00000184441	21
ENSG00000232969	21
ENSG00000152455	10
ENSG00000260256	21
ENSG00000258390	14
ENSG00000230061	21
ENSG00000266692	21
ENSG00000264452	21
ENSG00000229356	21
ENSG00000254995	20
ENSG00000160233	21
ENSG00000224747	21
ENSG00000223431	21
ENSG00000227999	21
ENSG00000274225	21
ENSG00000277352	21
ENSG00000175894	21
ENSG00000215440	20
ENSG00000258893	14
ENSG00000100764	14
ENSG00000226802	X
ENSG00000238066	X
ENSG00000214628	X
ENSG00000133131	X
ENSG00000225251	10
ENSG00000231422	10
ENSG00000176244	10
ENSG00000235890	21
ENSG00000230818	10
ENSG00000223928	10
ENSG00000229975	13
ENSG00000223808	10
ENSG00000225501	13
ENSG00000182912	21
ENSG00000152464	10
ENSG00000215455	21
ENSG00000205445	21
ENSG00000212935	21
ENSG00000241123	21
ENSG00000258380	14
ENSG00000188155	21
ENSG00000139734	13
ENSG00000278396	14
ENSG00000272804	21
ENSG00000258497	14
ENSG00000187766	21
ENSG00000100393	22
ENSG00000259052	14
ENSG00000221859	21
ENSG00000256709	X
ENSG00000123243	10
ENSG00000231963	X
ENSG00000243489	21
ENSG00000125384	14
ENSG00000212933	21
ENSG00000230153	X
ENSG00000205439	21
ENSG00000221864	21
ENSG00000155959	X
ENSG00000229880	21
ENSG00000187175	21
ENSG00000258942	14
ENSG00000276647	21
ENSG00000189169	21
ENSG00000237356	14
ENSG00000254419	20
ENSG00000237121	20
ENSG00000236382	21
ENSG00000270279	20
ENSG00000184787	21
ENSG00000268649	20
ENSG00000216031	20
ENSG00000268333	20
ENSG00000276859	20
ENSG00000276722	20
ENSG00000274491	20
ENSG00000275069	20
ENSG00000225806	20
ENSG00000270951	20
ENSG00000236091	X
ENSG00000123496	X
ENSG00000101158	20
ENSG00000165502	14
ENSG00000273888	14
ENSG00000198752	14
ENSG00000087008	4
ENSG00000264006	10
ENSG00000160255	21
ENSG00000236960	10
ENSG00000067177	X
ENSG00000151474	10
ENSG00000213888	22
ENSG00000172404	22
ENSG00000231369	22
ENSG00000234892	22
ENSG00000253590	22
ENSG00000233603	22
ENSG00000235513	22
ENSG00000100387	22
ENSG00000211660	22
ENSG00000211682	22
ENSG00000224003	22
ENSG00000273145	22
ENSG00000100196	22
ENSG00000234296	10
ENSG00000100078	22
ENSG00000227537	10
ENSG00000260314	10
ENSG00000140107	14
ENSG00000228194	22
ENSG00000100351	22
ENSG00000259036	14
ENSG00000259028	14
ENSG00000258912	14
ENSG00000279286	14
ENSG00000257976	14
ENSG00000259164	14
ENSG00000258923	14
ENSG00000260810	14
ENSG00000270038	14
ENSG00000258572	14
ENSG00000102383	X
ENSG00000101162	20
ENSG00000259097	14
ENSG00000259166	14
ENSG00000248283	4
ENSG00000259050	14
ENSG00000249882	4
ENSG00000169306	X
ENSG00000259039	14
ENSG00000224794	22
ENSG00000242670	4
ENSG00000124172	20
ENSG00000205830	4
ENSG00000127152	14
ENSG00000250753	4
ENSG00000225976	10
ENSG00000100105	22
ENSG00000228181	10
ENSG00000204832	10
ENSG00000145241	4
ENSG00000271686	X
ENSG00000237458	X
ENSG00000196933	X
ENSG00000177485	X
ENSG00000227932	10
ENSG00000229456	13
ENSG00000165997	10
ENSG00000235115	13
ENSG00000101166	20
ENSG00000224640	13
ENSG00000234767	13
ENSG00000271346	X
ENSG00000234354	13
ENSG00000214992	X
ENSG00000235991	X
ENSG00000235768	13
ENSG00000231674	13
ENSG00000232249	X
ENSG00000259084	14
ENSG00000227393	X
ENSG00000242732	X
ENSG00000118946	13
ENSG00000235623	10
ENSG00000107611	10
ENSG00000271421	X
ENSG00000234524	X
ENSG00000238223	X
ENSG00000226436	X
ENSG00000224978	X
ENSG00000225858	X
ENSG00000226547	X
ENSG00000230142	13
ENSG00000225530	13
ENSG00000226617	13
ENSG00000156920	X
ENSG00000271712	14
ENSG00000241494	14
ENSG00000136160	13
ENSG00000232925	20
ENSG00000204183	20
ENSG00000259053	14
ENSG00000222037	22
ENSG00000258504	14
ENSG00000125965	20
ENSG00000231711	22
ENSG00000258666	14
ENSG00000258693	14
ENSG00000258811	14
ENSG00000223843	22
ENSG00000240051	14
ENSG00000259515	14
ENSG00000232754	22
ENSG00000066739	14
ENSG00000221763	20
ENSG00000138944	22
ENSG00000126001	20
ENSG00000203527	22
ENSG00000211681	22
ENSG00000232655	22
ENSG00000280011	22
ENSG00000235892	X
ENSG00000183255	21
ENSG00000196236	22
ENSG00000271464	X
ENSG00000229979	X
ENSG00000233254	X
ENSG00000237994	X
ENSG00000227592	X
ENSG00000224816	X
ENSG00000230392	X
ENSG00000155961	X
ENSG00000225235	X
ENSG00000223438	X
ENSG00000224664	X
ENSG00000227505	X
ENSG00000250016	4
ENSG00000186310	X
ENSG00000198277	4
ENSG00000273027	21
ENSG00000230508	X
ENSG00000272825	21
ENSG00000234660	13
ENSG00000250954	4
ENSG00000160256	21
ENSG00000029993	X
ENSG00000230283	13
ENSG00000271216	13
ENSG00000251329	4
ENSG00000152484	13
ENSG00000248328	4
ENSG00000225213	10
ENSG00000254030	22
ENSG00000279575	10
ENSG00000109133	4
ENSG00000234961	10
ENSG00000279463	13
ENSG00000258537	14
ENSG00000183579	22
ENSG00000237148	13
ENSG00000273153	10
ENSG00000234813	10
ENSG00000256705	14
ENSG00000211949	14
ENSG00000233642	10
ENSG00000234161	X
ENSG00000276529	21
ENSG00000234880	21
ENSG00000136153	13
ENSG00000131724	X
ENSG00000100784	14
ENSG00000107614	10
ENSG00000261706	21
ENSG00000275874	21
ENSG00000235374	21
ENSG00000267857	21
ENSG00000182586	21
ENSG00000186866	21
ENSG00000220702	22
ENSG00000100266	22
ENSG00000205678	4
ENSG00000237860	X
ENSG00000189372	X
ENSG00000225471	X
ENSG00000236077	X
ENSG00000229145	X
ENSG00000228855	X
ENSG00000147246	X
ENSG00000242507	20
ENSG00000125975	20
ENSG00000229082	X
ENSG00000254045	14
ENSG00000147231	X
ENSG00000156381	14
ENSG00000251383	4
ENSG00000251539	4
ENSG00000224497	20
ENSG00000165985	10
ENSG00000251685	4
ENSG00000088340	20
ENSG00000184274	21
ENSG00000229382	21
ENSG00000237664	21
ENSG00000232471	4
ENSG00000148481	10
ENSG00000275139	21
ENSG00000258446	14
ENSG00000205424	21
ENSG00000211956	14
ENSG00000249330	4
ENSG00000276633	21
ENSG00000258808	14
ENSG00000229585	4
ENSG00000280604	21
ENSG00000251334	4
ENSG00000258770	14
ENSG00000274248	21
ENSG00000279918	4
ENSG00000180673	4
ENSG00000258698	14
ENSG00000250030	4
ENSG00000258927	14
ENSG00000248300	4
ENSG00000183570	21
ENSG00000280285	4
ENSG00000245748	4
ENSG00000249892	4
ENSG00000258919	14
ENSG00000251587	4
ENSG00000182512	14
ENSG00000248660	4
ENSG00000248320	4
ENSG00000204019	X
ENSG00000246095	4
ENSG00000249441	4
ENSG00000236413	X
ENSG00000248138	4
ENSG00000229733	X
ENSG00000237225	X
ENSG00000251410	4
ENSG00000203926	X
ENSG00000258826	14
ENSG00000249241	4
ENSG00000249956	4
ENSG00000259023	14
ENSG00000207435	X
ENSG00000207628	X
ENSG00000252291	X
ENSG00000212214	X
ENSG00000140057	14
ENSG00000207151	X
ENSG00000244099	4
ENSG00000207320	X
ENSG00000201660	X
ENSG00000270292	4
ENSG00000265284	X
ENSG00000263652	X
ENSG00000207332	X
ENSG00000239333	X
ENSG00000278218	X
ENSG00000199410	X
ENSG00000207025	X
ENSG00000145216	4
ENSG00000265144	X
ENSG00000201467	X
ENSG00000200852	X
ENSG00000265658	X
ENSG00000223274	X
ENSG00000252978	X
ENSG00000222736	X
ENSG00000206716	X
ENSG00000252486	X
ENSG00000201666	X
ENSG00000201356	X
ENSG00000225192	10
ENSG00000264090	X
ENSG00000238709	X
ENSG00000277569	X
ENSG00000202144	X
ENSG00000206639	X
ENSG00000206733	X
ENSG00000207122	X
ENSG00000206983	X
ENSG00000165309	10
